,dwell,car,2,child,age,5,6,religion,8,9,10,11,12,13
7855,0,1,4,1,23,0,0,1,0,0,43,1,11,0
7856,1,0,0,0,5,0,0,0,0,0,47,1,15,0
7857,1,0,1,0,38,0,0,0,0,0,47,0,48,0
7858,1,0,3,2,24,1,0,1,0,3,65,1,1,1
7859,0,0,7,1,62,1,0,1,0,0,9,0,72,0
7860,0,0,1,0,21,0,0,1,0,0,49,1,30,0
7861,0,1,2,1,18,0,0,1,0,2,90,1,8,0
7862,1,0,2,1,34,0,0,1,0,0,44,1,5,0
7863,0,0,9,0,5,0,0,0,0,0,19,1,12,0
7864,0,0,3,2,30,0,0,1,0,0,55,0,40,0
7865,1,0,5,0,10,0,0,0,0,1,47,1,20,0
7866,0,0,7,0,4,0,0,0,0,0,39,0,7,0
7867,0,1,4,3,26,0,0,1,0,2,43,1,36,1
7868,1,0,9,0,13,0,0,0,0,0,44,1,23,0
7869,0,0,4,3,22,0,0,1,0,2,49,1,30,1
7870,0,2,5,2,31,1,0,1,0,1,54,1,25,1
7871,1,0,3,2,19,0,0,1,0,0,55,1,20,0
7872,0,1,3,2,28,0,0,1,0,2,47,1,38,1
7873,0,1,1,0,22,0,0,1,0,3,49,1,7,1
7874,1,0,2,0,16,0,0,0,0,1,43,1,26,0
7875,1,0,6,0,11,1,0,0,0,2,47,1,21,0
7876,0,0,2,1,42,0,0,1,0,0,47,1,26,0
7877,1,1,2,1,56,0,0,1,0,0,44,1,8,1
7878,1,0,0,0,12,0,0,0,0,0,49,1,21,0
7879,1,0,1,1,26,1,0,0,0,2,43,1,36,1
7880,0,0,4,2,24,0,0,1,0,2,47,1,14,0
7881,0,2,3,2,37,0,0,1,0,1,39,1,47,1
7882,0,1,3,0,9,0,0,0,0,1,39,1,11,0
7883,1,0,5,3,18,1,0,1,0,2,9,1,5,1
7884,1,0,0,0,53,0,0,0,0,0,39,1,20,0
7885,0,1,3,2,22,0,0,1,0,2,39,1,32,1
7886,0,0,4,3,27,0,0,1,0,0,39,1,37,0
7887,1,0,5,4,15,0,0,1,0,0,39,1,5,0
7888,1,1,3,2,28,1,0,1,0,1,47,1,38,0
7889,0,0,2,1,30,0,0,1,0,0,39,1,10,0
7890,0,0,5,3,29,0,0,1,0,0,44,1,39,1
7891,0,2,2,1,32,1,0,1,0,1,29,1,37,0
7892,0,1,5,2,30,1,0,1,0,0,19,1,15,0
7893,0,0,0,0,36,0,0,0,0,3,39,1,20,1
7894,0,3,3,1,12,1,0,1,0,2,39,1,19,0
7895,0,0,7,1,14,1,0,0,0,1,29,1,21,0
7896,0,1,1,0,40,0,0,1,0,0,35,1,50,0
7897,0,0,3,2,24,1,0,1,0,0,39,1,26,0
7898,1,1,2,1,19,1,0,1,0,2,51,1,13,1
7899,0,1,6,5,28,1,0,1,0,0,11,1,38,0
7900,0,0,2,1,28,1,0,1,0,0,47,1,38,0
7901,0,0,1,0,20,0,0,1,0,1,39,1,29,0
7902,0,0,0,0,27,0,1,0,0,0,27,1,15,0
7903,0,0,6,0,11,1,0,0,0,1,17,1,21,0
7904,0,1,3,2,40,0,0,1,0,0,65,1,50,0
7905,1,2,2,0,8,0,0,0,0,2,43,1,5,0
7906,1,1,2,1,20,1,0,1,0,0,59,1,3,0
7907,0,0,3,0,19,0,0,0,0,1,49,1,25,1
7908,1,2,0,0,13,1,0,0,0,1,49,1,2,0
7909,0,0,11,9,40,0,0,1,0,0,47,1,50,0
7910,0,0,3,2,36,1,0,1,0,0,47,1,41,0
7911,0,0,1,0,21,1,0,1,0,0,88,1,31,0
7912,0,0,5,2,24,1,0,1,0,1,49,1,10,1
7913,0,0,6,0,8,0,0,0,0,0,39,1,6,0
7914,1,0,0,0,23,0,0,0,0,1,71,1,33,0
7915,0,1,1,0,41,0,0,1,0,0,71,1,35,1
7916,0,1,6,0,40,1,0,0,0,2,39,1,16,0
7917,0,0,5,3,25,0,0,1,0,0,49,1,18,1
7918,1,1,3,0,29,1,0,0,0,2,59,1,39,1
7919,0,0,6,0,14,0,0,0,0,0,43,1,24,0
7920,0,1,2,1,20,0,0,1,0,2,71,1,15,1
7921,0,1,3,2,31,1,0,1,0,3,59,1,41,0
7922,0,1,5,1,21,1,0,0,0,0,39,1,31,0
7923,0,1,3,2,29,0,0,1,0,1,39,1,35,1
7924,1,0,4,0,8,0,0,0,0,0,19,1,18,0
7925,0,1,2,1,17,1,0,1,0,2,32,1,26,0
7926,0,0,7,3,11,1,0,1,0,0,23,1,7,0
7927,1,0,5,4,21,1,0,1,0,0,29,1,25,0
7928,0,0,7,0,9,1,0,0,0,0,29,1,14,0
7929,0,1,3,1,22,1,0,1,0,2,23,1,20,0
7930,0,0,4,3,30,1,0,1,0,1,23,1,20,0
7931,1,1,4,3,46,0,0,1,0,1,39,1,56,1
7932,0,0,5,3,38,0,0,1,0,0,39,1,48,0
7933,0,0,10,0,13,0,0,0,0,1,69,1,23,0
7934,0,0,2,1,20,1,0,1,0,2,44,1,30,0
7935,0,0,4,0,27,0,0,0,0,2,34,1,17,1
7936,0,0,2,1,21,0,0,1,0,0,53,1,30,0
7937,0,0,4,0,11,0,0,0,0,1,44,1,21,0
7938,0,0,2,0,15,1,0,0,0,2,35,1,25,0
7939,0,0,3,2,21,0,0,1,0,0,43,1,15,0
7940,1,0,3,2,38,1,0,1,0,0,49,1,48,0
7941,1,0,4,3,24,1,0,1,0,0,59,1,18,0
7942,0,2,6,1,11,0,0,1,0,1,35,1,18,0
7943,0,0,2,2,56,0,1,0,0,0,39,1,34,0
7944,0,1,3,1,43,0,0,1,0,1,44,1,53,0
7945,1,0,5,4,13,0,0,1,0,0,49,1,23,0
7946,0,2,3,2,32,0,0,1,0,2,39,1,3,1
7947,1,0,7,0,10,0,0,1,0,0,55,1,20,0
7948,1,0,3,2,31,0,0,1,0,0,55,1,37,0
7949,0,0,0,0,46,1,1,0,0,0,49,1,39,1
7950,1,0,1,0,16,0,0,1,0,1,44,1,10,0
7951,0,1,1,1,36,1,1,0,0,2,39,1,46,1
7952,0,0,0,0,13,1,0,0,0,1,43,1,4,0
7953,0,0,5,4,46,1,0,1,0,0,19,1,56,0
7954,0,1,5,0,13,0,0,0,0,1,98,1,23,0
7955,0,2,4,3,36,0,0,1,0,3,55,1,22,1
7956,0,0,3,0,13,1,0,0,0,1,47,1,23,0
7957,0,0,5,4,29,1,0,1,0,0,29,1,39,0
7958,0,1,2,0,42,0,0,1,0,0,49,1,30,0
7959,0,0,0,0,40,0,0,0,0,0,89,1,28,0
7960,0,0,2,1,23,0,0,1,0,0,44,1,19,0
7961,0,1,5,2,28,0,0,1,0,2,49,1,38,1
7962,0,0,6,5,40,0,0,1,0,0,59,1,15,0
7963,0,0,2,1,31,1,0,1,0,2,29,1,41,1
7964,0,1,2,1,28,0,0,1,0,2,43,1,31,1
7965,0,0,2,0,10,0,0,0,0,0,55,1,19,0
7966,1,0,7,0,11,0,0,0,0,0,39,1,21,0
7967,0,0,8,0,10,0,0,0,0,2,59,1,20,0
7968,1,0,2,2,25,1,0,0,0,0,61,1,35,0
7969,1,1,2,1,28,1,0,1,0,1,55,1,33,0
7970,0,2,1,0,33,1,0,1,0,1,49,1,41,1
7971,0,0,3,2,30,0,0,1,0,0,39,1,16,0
7972,1,0,1,0,25,1,0,1,0,0,29,1,4,0
7973,0,4,3,0,17,0,0,0,0,3,49,1,27,1
7974,1,3,3,2,25,0,0,1,0,1,39,1,2,1
7975,0,0,6,0,8,0,0,1,0,1,39,1,11,0
7976,0,0,3,0,10,0,0,0,0,0,55,1,7,1
7977,1,0,1,0,12,0,0,0,0,2,59,1,22,0
7978,1,0,4,0,10,0,0,0,0,0,47,0,2,0
7979,1,0,1,0,14,1,0,0,0,2,39,1,24,0
7980,0,0,3,2,48,0,0,1,0,0,47,1,33,0
7981,0,0,10,1,12,1,0,0,0,0,47,1,21,0
7982,1,2,0,0,31,0,0,0,0,3,59,1,40,0
7983,1,0,4,0,35,0,0,0,0,0,39,0,12,0
7984,1,0,2,0,11,0,0,0,0,0,69,1,21,0
7985,1,0,4,3,29,0,0,1,0,0,59,1,14,0
7986,1,0,2,1,29,0,0,1,0,0,44,1,10,0
7987,0,1,3,2,47,0,0,1,0,2,43,1,32,1
7988,1,0,5,4,20,1,0,1,0,0,59,1,1,0
7989,0,1,5,4,24,1,0,1,0,0,69,1,34,0
7990,0,2,4,3,28,1,0,1,0,3,17,1,38,0
7991,0,0,1,0,12,0,0,1,0,1,44,1,22,0
7992,0,0,2,1,23,0,0,1,0,1,69,1,33,0
7993,0,0,7,0,13,0,0,0,0,0,47,1,22,0
7994,1,0,1,0,9,1,0,1,0,0,19,1,4,0
7995,0,0,0,0,13,0,0,0,0,0,39,1,23,0
7996,1,1,4,3,36,0,0,1,0,1,47,1,10,0
7997,0,0,6,0,9,0,0,0,0,0,37,1,19,0
7998,1,0,1,0,73,0,0,1,0,0,39,1,68,0
7999,1,1,4,3,31,0,0,1,0,0,49,1,25,1
8000,0,1,1,0,26,1,0,1,0,1,57,1,36,0
8001,1,0,1,0,56,0,0,1,0,0,44,1,50,0
8002,0,0,2,1,21,1,0,1,0,0,39,1,31,0
8003,0,0,3,2,25,0,0,1,0,1,39,1,18,0
8004,0,0,4,3,33,0,0,1,0,0,39,1,13,0
8005,0,1,1,0,46,1,0,1,1,1,19,1,47,0
8006,0,0,0,0,23,0,1,0,0,1,60,1,17,0
8007,1,1,5,0,7,0,0,0,0,0,37,1,17,0
8008,0,0,1,0,14,0,0,1,0,0,44,1,24,0
8009,0,0,4,2,41,0,0,1,0,0,41,1,51,0
8010,0,1,1,0,41,0,0,0,0,2,71,1,30,1
8011,1,1,4,0,12,0,0,0,0,1,47,1,15,0
8012,0,0,7,1,52,1,1,0,0,0,39,1,45,1
8013,1,0,1,0,30,0,1,0,0,0,47,1,15,0
8014,0,0,9,2,15,1,0,1,0,0,54,1,25,0
8015,1,1,5,3,34,0,0,1,0,0,39,1,44,0
8016,0,1,3,2,28,0,0,1,0,2,71,1,38,0
8017,0,1,2,1,32,0,0,1,0,3,39,1,42,1
8018,0,1,3,2,38,0,0,1,0,3,39,1,48,1
8019,0,0,2,1,26,0,0,1,0,0,44,1,0,0
8020,0,0,4,3,26,0,0,1,0,0,54,1,36,0
8021,0,1,4,3,30,1,0,1,0,0,47,1,33,0
8022,0,0,3,2,35,0,0,1,0,3,99,1,20,1
8023,0,0,4,0,15,1,0,0,0,2,47,1,17,0
8024,1,0,7,3,34,1,1,0,0,0,34,1,44,0
8025,0,1,3,2,42,0,0,1,0,1,43,1,52,1
8026,0,0,4,0,6,0,0,0,0,0,24,1,13,0
8027,1,1,1,1,48,1,1,0,0,0,19,1,58,0
8028,0,0,6,2,24,1,1,0,0,2,34,1,32,0
8029,0,0,1,1,58,0,1,0,0,0,34,1,68,0
8030,0,0,3,2,39,1,1,0,0,0,23,1,30,1
8031,1,0,4,3,31,0,0,1,0,1,79,1,41,0
8032,0,1,4,3,37,0,0,1,0,1,44,1,47,1
8033,1,1,2,1,19,0,0,1,0,2,39,1,29,1
8034,0,1,3,2,41,0,0,1,0,3,43,1,51,1
8035,0,0,7,0,20,0,1,0,0,2,47,1,30,0
8036,1,0,4,0,9,1,0,1,0,1,39,1,3,0
8037,0,1,2,1,17,0,0,1,0,2,35,1,22,1
8038,0,0,4,3,20,1,0,1,0,0,69,1,20,0
8039,1,0,0,0,37,0,1,0,0,0,69,1,47,0
8040,0,0,3,1,45,0,0,1,0,0,39,1,1,0
8041,1,0,3,0,6,0,0,0,0,0,47,1,16,0
8042,0,1,7,1,42,1,0,1,0,2,47,1,2,0
8043,1,0,0,0,31,0,0,0,0,0,43,1,21,0
8044,1,0,6,0,12,1,1,0,0,1,49,1,3,0
8045,0,0,3,2,45,0,0,1,0,0,44,1,17,0
8046,0,0,4,2,41,1,0,1,0,2,29,1,10,0
8047,0,0,6,0,7,0,0,0,0,0,41,1,12,0
8048,0,0,6,4,32,1,0,1,0,0,29,1,20,0
8049,0,0,7,0,15,0,0,0,0,0,39,1,25,0
8050,0,2,1,0,26,1,0,1,0,3,39,1,10,1
8051,1,1,0,0,13,1,0,0,0,2,39,1,23,0
8052,0,0,3,2,32,1,0,1,0,0,64,1,42,0
8053,0,0,6,5,33,0,0,1,0,0,34,1,43,0
8054,1,0,2,0,58,0,0,1,0,2,39,1,3,1
8055,0,1,5,4,34,1,0,1,0,0,17,0,44,0
8056,0,0,2,2,37,1,1,0,0,0,47,1,47,0
8057,1,0,3,2,28,0,0,1,0,0,47,1,0,0
8058,0,0,2,2,34,1,1,0,0,0,34,1,25,0
8059,0,1,2,1,55,0,0,1,0,2,23,1,6,0
8060,1,0,2,1,16,0,0,1,0,0,39,1,1,0
8061,1,1,6,0,3,0,0,1,0,1,52,1,12,0
8062,0,0,5,2,33,1,0,1,0,0,47,1,27,0
8063,0,1,3,2,22,1,0,1,0,2,19,1,32,0
8064,0,1,2,1,50,1,0,1,0,0,44,0,60,0
8065,1,1,3,2,27,1,0,1,0,2,97,1,10,1
8066,1,1,0,0,9,1,0,0,0,1,64,1,2,0
8067,1,0,3,2,42,0,0,1,0,1,47,1,38,1
8068,0,1,4,3,27,0,0,1,0,3,24,1,37,1
8069,0,1,2,1,40,1,0,1,0,0,3,1,50,0
8070,0,0,5,0,7,1,0,0,0,1,47,1,10,0
8071,0,0,5,0,15,0,0,0,0,1,55,1,25,0
8072,0,1,3,2,33,0,0,1,0,0,47,1,43,1
8073,0,1,3,0,7,1,0,0,0,0,3,1,17,0
8074,0,1,2,1,36,0,0,1,0,1,39,1,46,1
8075,0,1,1,0,15,1,0,1,0,3,44,1,25,1
8076,1,0,7,5,39,0,0,1,0,0,43,1,49,0
8077,0,0,7,4,31,1,0,1,0,0,39,1,41,0
8078,0,0,3,2,43,1,0,1,0,1,23,1,30,0
8079,0,1,3,0,4,1,0,0,0,1,55,1,14,0
8080,0,0,7,3,22,1,0,0,0,2,23,1,32,0
8081,0,1,5,1,35,0,0,1,0,2,29,1,2,1
8082,0,0,5,4,33,1,0,1,0,0,47,1,37,0
8083,0,0,4,3,27,0,0,1,0,1,59,1,28,0
8084,0,0,6,0,29,0,0,0,0,1,47,1,38,1
8085,0,1,5,4,27,1,0,1,0,1,47,1,21,0
8086,0,0,2,0,31,1,0,1,0,0,24,1,14,1
8087,0,2,2,1,19,0,0,1,0,1,83,1,29,1
8088,0,0,3,2,42,0,0,1,0,0,44,1,52,0
8089,1,0,3,1,17,0,0,1,0,0,44,1,27,0
8090,0,0,0,0,31,0,0,0,0,0,35,1,13,0
8091,0,0,3,2,32,0,0,1,0,0,55,1,23,0
8092,0,0,4,2,23,0,0,1,0,1,47,1,25,0
8093,0,1,5,4,27,0,0,1,0,1,47,1,37,1
8094,0,0,7,5,58,0,0,1,0,0,39,1,68,0
8095,1,0,0,0,37,1,0,0,0,0,49,1,37,0
8096,0,1,2,0,12,0,0,0,0,2,44,1,22,0
8097,1,0,5,0,7,0,0,0,0,1,47,1,17,0
8098,1,1,1,0,19,0,0,1,0,1,59,1,15,1
8099,1,1,1,0,13,1,0,1,0,3,49,1,2,1
8100,0,0,6,5,17,0,0,1,0,0,80,1,4,0
8101,0,0,3,2,28,1,0,1,0,0,9,1,34,0
8102,0,1,2,1,17,0,0,1,0,2,39,1,27,1
8103,1,1,4,2,39,0,0,1,0,3,90,1,3,1
8104,0,1,3,2,24,0,0,1,0,0,43,1,34,1
8105,0,1,3,2,33,1,0,1,0,1,87,1,43,0
8106,0,1,1,0,25,1,0,1,0,2,43,1,35,0
8107,0,2,1,0,46,0,0,1,0,2,57,1,56,1
8108,0,0,5,4,38,1,0,1,0,0,47,0,48,0
8109,1,0,2,1,23,0,0,1,0,0,39,1,30,0
8110,0,0,2,1,25,0,0,1,0,0,47,1,35,0
8111,0,2,5,4,34,0,0,1,0,3,71,1,44,1
8112,0,0,6,1,15,1,0,0,0,0,46,1,0,0
8113,0,1,1,0,27,1,0,0,0,2,29,1,37,0
8114,0,0,6,4,37,0,0,1,0,0,44,1,45,0
8115,0,1,3,2,25,0,0,1,1,2,47,1,6,0
8116,0,0,5,2,40,0,0,1,0,0,29,1,24,0
8117,1,1,1,0,16,0,0,0,1,3,69,1,2,1
8118,0,1,4,0,13,1,0,0,0,2,4,1,3,0
8119,0,1,3,0,12,0,0,0,0,2,39,1,12,0
8120,0,0,3,2,52,0,0,1,0,0,49,0,34,0
8121,0,0,2,1,25,1,0,1,0,0,19,1,35,0
8122,0,0,2,1,56,0,0,1,0,1,43,1,30,0
8123,0,1,3,2,33,0,0,1,0,2,39,1,43,1
8124,1,0,4,3,34,0,0,1,0,1,69,1,30,0
8125,0,1,3,0,8,0,0,0,0,0,69,1,18,0
8126,0,0,5,4,28,0,0,1,0,1,39,1,38,1
8127,0,0,4,3,40,0,0,1,0,0,39,1,50,0
8128,0,2,3,2,31,0,0,1,0,1,34,1,41,0
8129,0,0,5,4,23,1,0,1,0,0,23,1,33,0
8130,1,1,1,0,18,0,0,1,0,1,39,1,28,1
8131,0,0,2,0,44,0,0,1,0,0,59,1,54,0
8132,0,1,5,0,11,0,0,0,0,1,47,1,2,0
8133,0,0,2,1,33,0,0,1,0,1,43,1,14,1
8134,0,0,3,2,30,1,0,1,0,2,65,1,40,1
8135,0,0,3,0,50,1,1,0,0,0,19,1,60,1
8136,0,0,2,1,15,1,0,0,0,1,56,1,25,0
8137,1,1,4,2,52,0,0,1,0,0,55,1,62,1
8138,0,0,0,0,37,1,0,0,0,0,59,1,47,0
8139,0,0,5,4,47,0,0,1,0,0,47,1,57,0
8140,0,0,4,0,4,0,0,0,0,0,35,1,14,0
8141,0,1,2,0,11,1,0,0,0,2,19,1,3,0
8142,0,1,3,3,48,0,1,0,0,0,45,1,58,1
8143,0,0,4,0,8,0,0,0,0,0,39,1,18,0
8144,0,0,5,0,8,0,0,0,0,0,44,1,10,0
8145,0,1,1,0,23,0,0,1,0,1,39,1,14,1
8146,0,0,4,0,12,0,0,0,0,1,47,1,3,0
8147,0,1,1,0,49,0,0,1,1,1,69,1,44,1
8148,0,0,5,0,24,0,0,0,0,0,55,1,12,1
8149,0,1,5,2,55,0,0,1,0,0,39,1,23,1
8150,0,0,4,3,49,0,0,1,0,0,59,1,20,0
8151,0,0,7,4,45,1,0,1,0,0,39,1,55,0
8152,0,0,3,2,20,0,0,1,0,2,43,1,30,0
8153,1,0,3,2,25,1,0,1,0,0,47,1,9,0
8154,0,1,2,0,21,0,0,1,0,0,69,1,7,1
8155,0,1,3,2,36,0,0,1,0,0,29,1,46,1
8156,0,0,3,2,58,0,0,1,0,0,19,1,68,0
8157,1,0,4,4,41,0,0,0,0,0,39,1,30,1
8158,0,1,3,2,26,0,0,1,0,0,49,1,36,0
8159,0,0,4,0,14,0,0,0,0,0,35,1,24,0
8160,1,0,2,0,11,0,0,0,0,0,47,1,18,0
8161,1,0,3,2,38,0,0,1,0,0,39,1,30,0
8162,1,0,0,0,32,1,1,0,0,1,47,1,42,1
8163,0,0,3,2,57,0,0,1,0,0,43,1,18,0
8164,1,1,1,0,11,1,0,1,0,2,43,1,21,1
8165,1,0,3,2,19,1,0,1,0,0,60,1,29,0
8166,1,0,6,5,29,0,0,1,0,0,39,1,0,0
8167,1,1,3,0,10,0,0,0,0,2,44,1,20,1
8168,0,0,4,0,6,0,0,0,0,1,39,1,16,0
8169,0,0,1,0,24,0,0,0,0,0,41,1,34,0
8170,1,0,2,1,24,0,0,1,0,1,39,1,34,0
8171,0,0,1,1,18,1,0,0,0,2,47,1,18,1
8172,1,1,2,0,7,1,0,0,0,2,3,1,17,0
8173,1,1,2,1,28,1,0,1,0,0,71,0,20,0
8174,0,2,7,0,23,1,0,1,0,3,35,1,33,1
8175,0,0,2,1,32,0,0,1,0,0,54,1,10,0
8176,1,1,4,0,11,1,0,0,0,2,7,1,21,0
8177,0,0,4,0,9,0,0,0,0,1,47,1,19,0
8178,1,0,2,1,35,0,1,0,0,0,43,1,45,0
8179,1,1,3,2,35,1,0,0,0,2,29,1,44,1
8180,1,0,2,1,28,0,0,1,0,1,55,1,38,0
8181,0,1,4,3,22,0,0,1,0,0,39,1,20,0
8182,0,3,2,0,32,1,0,0,0,3,39,1,27,1
8183,0,1,3,2,69,0,0,1,0,1,59,1,24,1
8184,0,0,3,3,31,1,0,0,0,0,29,1,25,0
8185,0,1,1,0,25,0,0,1,0,2,39,1,34,1
8186,0,0,2,0,31,1,0,0,0,1,54,1,41,1
8187,0,1,6,5,44,0,0,1,0,0,41,1,54,0
8188,0,0,5,1,13,0,0,1,0,0,29,1,23,0
8189,0,1,0,0,40,1,0,0,0,2,39,1,50,1
8190,1,1,4,3,29,0,0,1,0,0,74,1,5,1
8191,0,1,1,0,40,1,0,1,0,1,62,1,40,1
8192,0,0,0,0,17,1,0,0,0,2,43,1,2,0
8193,0,1,2,1,25,0,0,1,0,0,59,1,35,0
8194,0,1,4,3,25,0,0,1,0,2,35,1,35,1
8195,0,1,4,3,48,0,0,1,0,0,49,1,58,0
8196,0,1,1,0,36,0,0,1,0,0,39,1,30,0
8197,0,1,3,2,23,0,0,1,0,1,39,1,33,0
8198,1,2,2,1,62,0,0,1,0,2,49,1,70,1
8199,0,0,4,3,22,0,0,1,0,0,59,1,32,0
8200,1,0,3,2,25,0,0,1,0,1,54,1,35,0
8201,0,0,3,2,21,1,0,1,0,0,38,1,1,0
8202,0,0,6,1,43,0,0,1,0,0,49,1,33,0
8203,1,1,4,3,21,1,0,1,0,1,11,1,31,0
8204,0,2,3,0,25,1,0,0,0,2,49,1,21,1
8205,1,0,6,4,33,0,0,1,0,0,19,1,42,0
8206,0,1,4,3,36,0,0,1,0,0,47,1,30,0
8207,0,0,9,0,3,1,0,0,0,0,19,1,13,0
8208,0,0,6,0,21,0,0,0,0,2,53,1,31,1
8209,1,0,5,4,27,0,0,1,0,0,55,1,0,0
8210,0,0,4,0,10,0,0,0,0,0,39,1,20,0
8211,0,0,4,3,35,0,0,1,0,1,49,1,45,0
8212,0,0,1,1,30,1,1,0,0,2,29,1,13,1
8213,0,0,5,4,42,0,0,1,0,0,59,1,40,0
8214,0,0,2,2,44,1,0,0,0,1,35,1,42,1
8215,0,0,5,4,41,0,0,1,0,0,24,1,51,0
8216,0,0,4,0,5,0,0,0,0,0,39,1,12,0
8217,0,0,4,0,9,1,0,0,0,2,39,1,19,0
8218,0,1,3,2,51,1,0,1,0,0,9,1,34,0
8219,0,0,8,0,12,0,0,0,0,1,71,1,14,0
8220,0,0,2,0,15,0,0,0,0,0,23,1,25,0
8221,0,2,3,2,29,0,0,1,0,1,59,1,16,1
8222,0,0,9,0,14,1,0,0,0,0,13,1,4,0
8223,0,0,5,0,60,0,0,0,0,0,69,0,70,0
8224,0,1,3,2,55,1,1,0,0,0,7,1,31,0
8225,0,1,2,0,58,0,0,1,0,0,39,1,65,0
8226,0,0,0,0,23,0,0,0,0,2,39,1,11,1
8227,0,3,2,0,13,1,0,0,0,2,59,1,15,1
8228,0,1,2,2,32,1,1,0,0,0,19,1,42,1
8229,0,0,3,0,0,0,0,0,0,0,59,1,1,0
8230,1,0,2,1,33,0,0,1,0,0,69,1,1,1
8231,0,1,1,0,46,0,0,1,0,0,24,1,51,0
8232,0,0,4,3,37,0,0,1,0,0,47,1,47,0
8233,0,1,2,1,38,0,0,1,0,0,34,1,48,0
8234,0,0,3,0,4,0,0,0,0,0,3,1,14,0
8235,0,1,2,1,38,0,0,1,0,3,44,1,28,1
8236,1,0,4,0,37,1,0,0,0,0,47,1,30,0
8237,1,0,2,1,11,0,0,1,0,1,59,1,21,0
8238,1,0,2,0,13,1,0,1,0,1,44,1,23,0
8239,0,0,5,2,49,0,0,1,0,0,19,0,59,0
8240,0,3,4,3,51,0,0,1,0,2,39,1,51,1
8241,0,4,3,2,49,0,0,1,0,3,39,1,59,1
8242,0,1,4,3,23,1,0,1,0,1,35,1,33,0
8243,0,0,8,6,50,0,0,1,0,0,47,1,40,0
8244,1,1,6,0,27,0,0,0,0,0,47,1,12,1
8245,1,1,6,5,35,0,0,1,0,1,47,1,7,0
8246,1,0,2,0,10,0,0,0,0,1,39,1,20,0
8247,0,0,5,4,38,1,0,1,0,0,53,0,48,0
8248,0,1,4,3,29,1,0,1,0,0,69,1,39,0
8249,0,0,2,2,29,1,1,0,0,1,35,1,12,1
8250,1,2,3,3,31,1,0,0,0,0,47,1,4,0
8251,0,1,0,0,32,0,1,0,0,1,35,1,22,0
8252,1,0,1,1,41,1,1,0,0,0,19,1,27,0
8253,1,0,1,0,50,0,0,0,0,0,47,1,0,0
8254,0,0,4,2,40,0,0,1,0,1,39,1,25,1
8255,0,1,3,2,31,0,0,1,0,0,71,1,41,1
8256,0,0,2,0,45,1,0,1,0,0,29,1,48,0
8257,0,0,3,2,47,0,0,1,0,0,83,1,15,0
8258,0,1,5,1,29,1,0,0,0,2,47,1,39,1
8259,0,0,6,0,8,0,0,0,0,0,39,1,18,0
8260,0,0,2,1,44,0,0,1,0,0,39,1,10,0
8261,0,0,4,3,14,0,0,1,0,0,49,1,3,0
8262,0,0,9,6,31,0,0,1,0,0,47,1,41,0
8263,1,2,3,1,19,0,0,1,0,2,35,1,29,1
8264,0,0,1,0,30,1,0,0,0,0,34,1,40,0
8265,1,1,3,2,21,1,0,1,0,2,39,1,15,1
8266,1,1,3,0,12,0,0,0,0,2,59,1,22,0
8267,1,0,3,2,35,0,0,1,0,0,47,1,41,1
8268,0,0,3,2,16,0,0,1,0,0,39,1,10,0
8269,0,0,4,0,10,1,0,0,0,1,47,1,7,0
8270,1,0,5,4,26,0,0,1,0,0,55,1,36,0
8271,0,2,3,2,38,0,0,1,0,0,47,1,48,0
8272,1,1,1,0,11,0,0,0,0,0,55,1,11,0
8273,0,0,1,0,9,1,0,1,0,0,14,1,19,0
8274,0,0,5,2,32,0,0,1,0,0,35,1,42,1
8275,0,0,6,1,24,0,0,1,0,1,43,1,34,1
8276,0,0,4,3,27,1,0,1,0,2,49,1,26,0
8277,0,2,3,2,59,0,0,1,0,0,59,1,69,1
8278,0,1,2,1,51,0,0,1,0,2,23,0,61,1
8279,1,0,2,1,25,0,0,1,0,0,35,1,13,0
8280,1,0,0,0,51,0,1,0,0,0,59,1,24,1
8281,1,0,4,2,34,1,1,0,0,0,34,1,44,0
8282,0,0,5,4,28,1,0,1,0,1,45,1,24,0
8283,1,0,3,3,31,1,1,0,0,0,54,1,41,0
8284,1,1,3,0,7,0,0,0,0,1,29,1,17,0
8285,0,1,2,2,32,1,1,0,0,2,39,1,42,1
8286,1,0,3,1,19,0,0,1,0,1,39,1,7,0
8287,1,0,1,0,17,1,0,1,0,1,60,1,5,0
8288,0,1,1,0,33,0,0,1,0,1,83,1,43,1
8289,0,2,1,0,20,0,0,1,0,3,39,1,24,1
8290,0,2,2,0,21,0,0,0,0,2,39,1,31,0
8291,0,0,3,1,26,0,0,1,0,0,47,1,15,0
8292,0,0,1,0,12,0,0,1,0,2,51,1,9,1
8293,1,0,3,2,16,0,0,1,0,0,47,1,26,0
8294,1,0,0,0,51,0,0,0,0,0,47,0,28,0
8295,0,0,1,0,47,0,0,1,0,0,42,1,50,0
8296,0,0,1,1,21,1,0,0,0,2,43,1,21,0
8297,0,0,5,4,14,1,0,1,0,0,23,1,24,0
8298,0,1,6,2,20,0,0,1,0,0,65,1,30,1
8299,0,0,4,3,21,1,0,1,0,1,31,1,31,0
8300,1,1,5,4,53,0,0,1,0,0,69,1,25,1
8301,0,0,3,2,41,0,0,1,0,1,24,1,35,1
8302,1,0,2,0,35,0,0,0,0,0,39,1,5,0
8303,0,1,4,3,27,1,0,1,0,0,39,1,37,1
8304,1,0,3,2,15,0,0,1,0,0,47,1,25,0
